Id,NAME,ADDRESS,CITY,STATE,ZIP
836e59ef-f889-384f-8d45-c8293d439dcb,LAHEY CLINIC  INC.,50 MALL RD,BURLINGTON,MA,01803-4537
8fb23998-be0b-3859-a482-b11a65fc070d,NORTH SHORE PHYSICIANS GROUP INC,2 ESSEX CTR DR,PEABODY,MA,01960-2902
38f47655-51dc-300d-9367-2c6e5bd9b801,SOUTH SHORE MENTAL HEALTH CENTER INC,859 WILLARD ST,QUINCY,MA,02169-7490
5db33d20-73e9-3928-b501-9496a97194ee,BAYSTATE MEDICAL PRACTICES INC,3300 MAIN ST,SPRINGFIELD,MA,01107-1112
26d45cb3-23cb-32d2-a052-332cc6a2ecdd,RELIANT MEDICAL GROUP  INC,24 -28 NEWTON ST,SOUTHBOROUGH,MA,01772-1215
0ac49583-9a60-3141-86eb-0346bce1fc66,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,25 CARLETON ST,CAMBRIDGE,MA,02142-1323
824a4c6d-cc8e-3c38-8e89-9eec39f83309,HALLMARK HEALTH MEDICAL ASSOCIATES INC,645 BROADWAY,SOMERVILLE,MA,02145-2528
69309bae-a5a3-3089-a731-913baac00981,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,1200 CENTRE ST,ROSLINDALE,MA,02131-1000
f07b8c9c-5e98-30cf-99d1-52bd2d085b99,STEWARD MEDICAL GROUP  INC,851 MIDDLE ST,FALL RIVER,MA,02721-1780
409e05d0-d695-3ac5-b83e-591c57e5c4c2,ALLIED HEALTH CLINIC LLC,21 SCHOOL ST,QUINCY,MA,02169-6640
56d09b6f-56f9-3a0b-834b-d90667a57ce9,SOUTHCOAST PHYSICIANS GROUP  INC..,299 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1218
c7e65d5e-770e-3edc-87d2-af935a53ed8d,RIVERSIDE COMMUNITY CARE INC,6 KIMBALL LN,LYNNFIELD,MA,01940-2682
85dabf59-8670-3b9b-8ef5-9a5da8c498c7,GREATER LAWRENCE FAMILY HEALTH CENTER INC,150 PARK ST,LAWRENCE,MA,01841-2517
57f4cb3f-5416-3164-8bc5-d2a789679ed3,PCP275698,64 WOODLANDS WAY,BREWSTER,MA,02631-2550
8c35036f-47d7-3e93-9410-e6f7acd9cc77,MILFORD REGIONAL PHYSICIAN GROUP INC,94 MENDON ST,HOPEDALE,MA,01747-1311
b8abcb24-cba6-310e-917d-436adffd04ad,CAMBRIDGE PUBLIC HEALTH COMMISSION,1493 CAMBRIDGE ST,CAMBRIDGE,MA,02139-1099
d33ab2c1-a8dc-3589-8f4f-e29dfb607e44,BAYSTATE MEDICAL PRACTICES INC,3350 MAIN ST,SPRINGFIELD,MA,01107-1112
fb0060aa-24f1-3bf1-ab6e-2b944b076c47,STEWARD MEDICAL GROUP  INC,10 FORBES RD,BRAINTREE,MA,02184-2622
e93b17b9-4ec5-3f0a-aede-0f8b80d15fb7,STEWARD MEDICAL GROUP  INC,70 E ST,METHUEN,MA,01844-4597
edf14110-aae1-3d91-bbcb-5a2f24c46c64,ANAESTHESIA ASSOCIATES OF MASSACHUSETTS  PC,230 HIGHLAND AVE,SOMERVILLE,MA,02143-1408
bfc71898-9ad0-3959-828d-fa8d2e8f296f,STURDY MEMORIAL ASSOCIATES  INC.,281 COUNTY ST,ATTLEBORO,MA,02703-3511
dec32d2a-8298-36df-8022-ebb1a24789ae,WACHUSETT EMERGENCY PHYSICIANS  PC,510 N MAIN ST,LEOMINSTER,MA,01453-1814
cd701c57-ea1b-3b47-bb39-fd3533219a8e,NORTHEAST MEDICAL PRACTICE INC,60 GRANITE ST,LYNN,MA,01904-2915
a654a3ab-acd9-33e8-9a59-d1c46ef1b605,CHILD AND FAMILY PSYCHOLOGICAL SERVICES  INC.,89 ACCESS RD,NORWOOD,MA,02062-5233
4b7ab30b-b42e-313a-a198-9a607fe2bf19,CARL GUSTAFSON LLC,24 LYMAN ST,WESTBOROUGH,MA,01581-1484
395511c8-1458-382d-9f1d-7d2f6088a0b7,CARL GUSTAFSON LLC,124 BROADWAY,SAUGUS,MA,01906-1094
9922f4ea-b1ee-3dae-9599-5abc39549861,CAMBRIDGE PUBLIC HEALTH COMMISSION,195 CANAL ST,MALDEN,MA,02148-6701
95e0bd77-6014-305c-8a2b-cbe96f40b29b,HOLYOKE MEDICAL CENTER INC,575 BEECH ST,HOLYOKE,MA,01040-2223
a895695b-a7a0-3d8a-a3d8-c7428168d48a,STEWARD MEDICAL GROUP  INC,736 CAMBRIDGE ST,BRIGHTON,MA,02135-2907
933386fb-5f4d-33e5-9448-58a774de3c1f,STEWARD MEDICAL GROUP  INC,800 WASHINGTON ST,NORWOOD,MA,02062-3487
d543f929-fcf0-3bb5-ae4d-02afdaee1320,HALLMARK HEALTH MEDICAL ASSOCIATES INC,178 SAVIN ST,MALDEN,MA,02148-2329
d80a9594-f6e7-3fc1-87fa-5e5efb3ec490,ADULT BEHAVIORAL SERVICES LLC,103 MYRON ST A,WEST SPRINGFIELD,MA,01089-1485
a1c89634-b40a-38db-b362-c1ad9a99772f,MERRIMACK RADIOLOGY CRA LLC,1 HOSPITAL DR,LOWELL,MA,01852-1311
ea523243-7b04-32ab-8d93-3e71a8623311,HEBREW REHABILITATION CENTER,100 CENTRE ST,BROOKLINE,MA,02446-2805
371d5d73-07d1-3dee-8fe0-abf82205ff02,STEWARD MEDICAL GROUP  INC,ONE PEARL ST,BROCKTON,MA,02301-2872
95661d71-f1b0-3065-a506-1d6bd081cbde,STEWARD MEDICAL GROUP  INC,2100 DORCHESTER AVE,DORCHESTER,MA,02124-5615
776ce3b8-fe48-3c2f-8a45-d691d19c4e38,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910
95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,UMASS MEMORIAL MEDICAL GROUP  INC.,21 EASTERN AVE,WORCESTER,MA,01605-3094
78289108-024e-331e-b7e6-fb6c0580179a,RIVER VALLEY COUNSELING CENTER INC,303 BEECH ST,HOLYOKE,MA,01040-3996
e59ef25b-ec16-3040-a0f1-e974aad7bbd9,CAMBRIDGE PUBLIC HEALTH COMMISSION,163 GORE ST,CAMBRIDGE,MA,02141-1119
c8bd818d-4128-392f-9c65-c13595b8bdbc,STEWARD HOLY FAMILY HOSPITAL INC,70 E ST,METHUEN,MA,01844-4597
519b6db9-883a-3582-b5b4-becca85d69d6,RELIANT MEDICAL GROUP  INC,35 MILLBURY ST,AUBURN,MA,01501-3203
8b5cc350-008c-3f97-ac95-f22004a178a0,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,1830 MAIN ST,TEWKSBURY,MA,01876-4712
0235255d-a9fc-362e-b6b2-b66b20b19776,STEWARD MEDICAL GROUP  INC,230 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5518
1ad8ae69-0a04-395e-bb3f-2ae4503366b7,NORTHEAST MEDICAL PRACTICE INC,41 MALL RD,BURLINGTON,MA,01805-0001
206738a3-7e2a-39d2-9f3e-59e4c066c611,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,1 MONTVALE AVE,STONEHAM,MA,02180-3559
de9f475e-9490-387f-899e-3ea56e255fee,SIGNATURE HEALTHCARE MEDICAL GROUP INC,176 QUINCY AVE,BROCKTON,MA,02302-2803
b03dba4f-892f-365c-bfd1-bfcfa7a98d5d,WESTERN MASS PHYSICIAN ASSOCIATES INC,262 NEW LUDLOW RD,CHICOPEE,MA,01020-4488
757b1977-f2d9-357b-81e1-312ace02cc94,CAMBRIDGE PUBLIC HEALTH COMMISSION,119 WINDSOR ST,CAMBRIDGE,MA,02139-3647
77d6aa42-059d-3a98-85de-12ca19399989,STEWARD MEDICAL GROUP  INC,736 CAMBRIDGE ST SMC,BRIGHTON,MA,02135-2997
8df56ce5-0ddb-3987-8240-462a1e62a9e5,UMASS MEMORIAL MEDICAL GROUP  INC.,76 SUMMER ST,FITCHBURG,MA,01420-5783
3b799dce-4a5c-338d-9cfc-21be9b371d99,SIGNATURE HEALTHCARE MEDICAL GROUP INC,680 CENTRE ST,BROCKTON,MA,02302-3308
27f72ce2-5067-3a5d-b6cb-4e597eb27c5e,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,892 PLAIN ST,MARSHFIELD,MA,02050-2191
00496a63-e8d5-36c3-a4d8-f606b920fae2,STURDY MEMORIAL ASSOCIATES  INC.,159 PLEASANT ST,ATTLEBORO,MA,02703-2442
9cc3a583-4463-3948-8a9f-6900e895fe74,MARATHON PHYSICAL THERAPY AND SPORTS MEDICINE  LLC,250 E MAIN ST,NORTON,MA,02766-2436
d4a04c55-ee30-353f-9734-46d10f1539df,RADIOLOGY AND IMAGING  INC.,759 CHESTNUT ST,SPRINGFIELD,MA,01107-1619
02f811fd-f293-3058-805f-00ca7fa686d5,STEWARD MEDICAL GROUP  INC,ONE PEARL ST,BROCKTON,MA,02301-2869
4133fa07-dba3-3f37-81a5-4aadd18e39f6,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,300 1ST AVE,CHARLESTOWN,MA,02129-3109
1928cf88-29c9-3186-89d8-012f534f1e83,MILFORD REGIONAL PHYSICIAN GROUP INC,308 MAIN ST,MILFORD,MA,01757-2511
bba67f91-f42b-3e7b-a498-c2a9d3f385be,WINCHESTER PHYSICIAN ASSOCIATES INC,12 ALFRED ST,WOBURN,MA,01801-1915
9f7e71b9-5061-317d-bb60-e5a99609a255,RELIANT MEDICAL GROUP  INC,344 THOMPSON RD,WEBSTER,MA,01570-1509
d7d965c6-deeb-39e1-ab10-a10a7b3d628f,CAMBRIDGE PUBLIC HEALTH COMMISSION,100 ELM ST,EVERETT,MA,02149-5128
6e051fa0-1a9b-39ba-b568-21c2ef42bdc5,BRIGHAM AND WOMENS PHYSICIANS ORGANIZATION INC,1337 HYDE PARK AVE,HYDE PARK,MA,02136-2713
a471110d-3ebe-3952-87e9-681c1525b2c7,CAP ANESTHESIA  PC,90 LIBBEY INDUSTRIAL PKWY,WEYMOUTH,MA,02189-3129
260d6fb7-e876-3d3e-91a6-d7bd2e731d0a,STEWARD MEDICAL GROUP  INC,200 GROTON RD,AYER,MA,01432-1168
ed8982b4-c117-3cb4-8a9e-6d34db106d8a,CAMBRIDGE PUBLIC HEALTH COMMISSION,2067 MASSACHUSETTS AVE,CAMBRIDGE,MA,02140-1340
f8131e95-1ea0-3171-86a0-6a79cf0896e1,CONNECTIONS PHYSICAL THERAPY INC,529 MAIN ST,ACTON,MA,01720-3934
414de9d3-366b-3562-b78c-055526ae818d,STEWARD MEDICAL GROUP  INC,140 HAVERHILL ST,ANDOVER,MA,01810-1550
16ed89ff-8a1b-37f9-90ae-7d3342874744,SOUTHCOAST PHYSICIANS GROUP  INC..,827 AMERICAN LEGION HWY,WESTPORT,MA,02790-4128
37f29053-304e-3f5d-86fa-902eb0166310,HALLMARK HEALTH SYSTEM INC,170 GOVERNORS AVE,MEDFORD,MA,02155-1643
28c73787-b164-30dd-8f28-eb5d7fd7c68b,ACTON MEDICAL ASSOCIATES PC,321 MAIN ST,ACTON,MA,01720-3718
28949dc9-9c56-36bd-acfb-9d356ef9c7a2,THE GENERAL HOSPITAL CORPORATION,2014 WASHINGTON ST,NEWTON,MA,02462-1607
c6db888b-4493-3791-82a5-f3ade8d5bc96,SOUND PHYSICIANS OF MASSACHUSETTS II PC,800 WASHINGTON ST,NORWOOD,MA,02062-3487
c7d7d48d-bbf7-3ac1-ad9e-12d29a3188ac,RELIANT MEDICAL GROUP  INC,366 SHREWSBURY ST,WORCESTER,MA,01604-4647
df76bc71-42fa-3806-a284-af4dd624a519,NORTH SHORE PHYSICIANS GROUP INC,383 PARADISE RD,SWAMPSCOTT,MA,01907-2928
7282e4b5-bec3-39c4-ab32-482f6ef0f44f,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,792 MAIN ST,CLINTON,MA,01510-1608
cb9b3e30-b42e-365d-9ff7-53acf7ba201a,INSTITUTE OF HUMAN SOLUTIONS LLC,108 RUSSELL ST,HADLEY,MA,01035-9595
f832c6a1-c260-32d7-97e4-5b841c399906,HARRINGTON PHYSICIAN SERVICES INC,94 S ST,SOUTHBRIDGE,MA,01550-4000
c29aa635-507f-3064-b98b-2c10ae7a3c96,PARTNERS URGENT CARE  LLC,1285 BEACON ST,BROOKLINE,MA,02446-5284
a73d9755-246c-3e55-8d71-f720bc20e2e0,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,151 EVERETT AVE,CHELSEA,MA,02150-1812
e4f34df3-65d4-3e95-86f6-87e23a93d20f,STEWARD MEDICAL GROUP  INC,830 OAK ST,BROCKTON,MA,02301-1191
e5fefe87-d60d-390a-b563-5a8b493df9a3,CAMBRIDGE PUBLIC HEALTH COMMISSION,26 CENTRAL ST,SOMERVILLE,MA,02143-2827
5c900690-e695-3e69-a4cc-5f538ac3a04f,SOUTHCOAST PHYSICIANS GROUP  INC..,12 MAIN ST,LAKEVILLE,MA,02347-1606
a6c98be1-f030-36ea-9d4a-a6a534fe6b2a,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,160 N MAIN ST,CARVER,MA,02330-1349
f9a1fa31-0fa9-3ea6-9edd-1be98781dc70,LAHEY CLINIC  INC.,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446
01c2260b-21d2-313a-8cef-2f9b37678301,SAINT VINCENT PHYSICIAN SERVICES INC,123 SUMMER ST,WORCESTER,MA,01608-1216
8a334beb-ae3e-3195-bc5d-1081ce20a547,UMASS MEMORIAL MEDICAL GROUP  INC.,24 JULIO DR,SHREWSBURY,MA,01545-3053
8daa59d4-cdfc-393c-90e8-f9ca6519b05c,PCP283251,81 HIGHLAND AVE,SALEM,MA,01970-2714
db3b01cb-53db-3540-a965-580a459c3e78,BAYSTATE MEDICAL PRACTICES INC,2344 BOSTON RD,WILBRAHAM,MA,01095-1104
6a6909c5-55ad-35e4-8f1c-7b0407c5b691,HALLMARK HEALTH MEDICAL ASSOCIATES INC,888 MAIN ST,WAKEFIELD,MA,01880-4080
0711f5e6-839c-35c8-9c0c-58ada9535e07,PCP283523,115 W SILVER ST,WESTFIELD,MA,01085-3678
ea3212e2-5e6b-388f-b1ef-fd3e8f71a037,MERRIMACK RADIOLOGY CRA LLC,295 VARNUM AVE,LOWELL,MA,01854-2134
d7e72df4-5d7e-3cc2-838b-675fa017362c,THE MCLEAN HOSPITAL CORPORATION,115 MILL ST,BELMONT,MA,02478-1064
9c8ac7a4-861d-32b5-b7e1-273b08d20cc4,HARRINGTON PHYSICIAN SERVICES INC,100 S ST,SOUTHBRIDGE,MA,01550-4051
819ad437-19fa-36e7-86f3-54cacd35989d,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT ST,NANTUCKET,MA,02554-2799
b641f7a5-3f5c-36a9-adc3-2242f8d553ec,BRIGHAM AND WOMENS HOSPITAL  INC,3297 WASHINGTON ST,BOSTON,MA,02130-2655
a13a36f8-af3f-3cd6-be51-73f3146431b8,STURDY MEMORIAL ASSOCIATES  INC.,150 EMORY ST,ATTLEBORO,MA,02703-2439
c83ace01-0443-3858-9fce-8aeaffef9dc6,NEW ENGLAND NEUROLOGICAL ASSOCIATES  P.C.,354 MERRIMACK ST,LAWRENCE,MA,01843-1754
c23c229d-7be1-3227-b288-9f43b4d907c2,ANAESTHESIA ASSOCIATES OF MASSACHUSETTS  PC,330 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5502
e31c65e6-5053-388a-b793-917a8f58ab17,STURDY MEMORIAL ASSOCIATES  INC.,211 PARK ST,ATTLEBORO,MA,02703-3143
ef582a20-1672-3ed2-8d76-5093a68597dd,STEWARD MEDICAL GROUP  INC,152 DEAN ST,TAUNTON,MA,02780-2760
785e410f-5894-3d81-a4a7-0319d517db52,UHS OF WESTWOOD PEMBROKE INC,199 OAK ST,PEMBROKE,MA,02359-1912
3958a993-a5fa-35fa-8cc0-af4eaaf9f6f5,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,101 COLUMBIAN ST,WEYMOUTH,MA,02190-1601
1103666f-7768-3fd3-999b-e512c06216d1,STEWARD MEDICAL GROUP  INC,380 R MERRIMACK ST,METHUEN,MA,01844-5802
a91d8332-4ebc-30a5-b07e-baaa9d47de02,PLEXUS ANESTHESIA SERVICES OF MASSACHUSETTS PC,70 E ST,METHUEN,MA,01844-4597
81b65173-7512-3ac5-9a72-cc32232111ce,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,2340 GAR HWY,SWANSEA,MA,02777-3907
6386e04b-9dd1-3b18-8ab9-9533b4ccca07,CHILD HEALTH FOUNDATION OF BOSTON INC,725 ALBANY ST,BOSTON,MA,02118-2526
26770c30-9b9f-36db-a8a1-0383337c6a6c,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,392 CHESTNUT ST,NEEDHAM,MA,02492-2411
4c8bd5a0-2aee-310a-a3f0-ec1002eab98c,NORTH SHORE PHYSICIANS GROUP INC,500 LYNNFIELD ST,LYNN,MA,01904-1424
270b869f-2cf4-32c6-a9d2-4e1155639a69,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,63 KENDRICK ST,NEEDHAM,MA,02494-2708
6103d742-31b1-3e24-9552-034b3b85ae3d,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,311 SERVICE RD,EAST SANDWICH,MA,02537-1370
9c506f90-0015-3878-93ed-d44c8073a9af,ATRIUS HEALTH INC,420 LIBBEY INDUSTRIAL PKWY,WEYMOUTH,MA,02189-3134
cdb90287-2275-3e59-9625-55b801a40ffd,GREATER LAWRENCE FAMILY HEALTH CENTER INC,34 HAVERHILL ST,LAWRENCE,MA,01841-2884
4a01ed53-f002-3a33-9e11-7aff2e75e2df,CD PRACTICE ASSOCIATES INC,DBA HAMPSHIRE CARDIOVASCULAR ASSOCIATES,AMHERST,MA,01002-2788
630a681a-a38d-374b-92c2-a6aeb1f4024d,UMASS MEMORIAL MEDICAL GROUP  INC.,604 MAIN ST,SHREWSBURY,MA,01545-5663
13beca5a-3f0b-32ca-9340-824bc17fd1c5,RELIANT MEDICAL GROUP  INC,222 BOSTON TPKE,SHREWSBURY,MA,01545-5224
db1d8aa3-3b7c-31b2-aff5-5d8f7a6c4f4b,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR  INC.,199 REEDSDALE RD,MILTON,MA,02186-3926
61922e36-802e-30e2-972f-611649f2ba6c,WINCHESTER PHYSICIAN ASSOCIATES INC,88 MONTVALE AVE,STONEHAM,MA,02180-3643
7fee9f69-bbb3-38df-ad31-7b8e0fa981ed,ACHIEVE PHYSICAL THERAPY LLC,29 HUDSON RD,SUDBURY,MA,01776-1747
e70b0cc7-ea2a-3561-a7d2-0b1e1445d31e,WINCHESTER PHYSICIAN ASSOCIATES INC,140 HAVERHILL ST,ANDOVER,MA,01810-1550
f47d17c6-4c84-3dbd-be8f-30d3c2fc1f0a,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,2000 WASHINGTON ST,NEWTON,MA,02462-1628
0d2574ad-981b-3f91-a62c-ca6bdc466733,BRIGHAM AND WOMENS PHYSICIANS ORGANIZATION INC,1180 BEACON ST,BROOKLINE,MA,02446-3885
ca424203-bd79-3a84-bdb0-1144382a31f1,STEWARD MEDICAL GROUP  INC,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219
47a5a67d-a994-33e2-9465-f41f9ee425d7,LAWRENCE GENERAL HOSPITAL,1 GENERAL ST,LAWRENCE,MA,01841-2961
b03fc3de-c3d4-3b22-bf49-505681e1ab98,CARL GUSTAFSON LLC,460 PROVIDENCE HWY,DEDHAM,MA,02026-6815
648fb45e-8fb9-3a16-97ec-be8a9272b389,PARTNERS COMMUNITY PHYSICIANS ORGANIZATION INC,101 MAIN ST,MEDFORD,MA,02155-4530
98de572f-c239-304f-8617-0fe8ec947381,PCP285671,40 CENTRE ST,BROOKLINE,MA,02446-2804
964726a2-0e8d-31bc-b8ea-e6325d91d677,METROWEST RADIOLOGY ASSOCIATES  INC,297 UNION AVE,FRAMINGHAM,MA,01702-6337
ac17850e-9ee0-34aa-86b0-7814530f26e8,CAREWELL URGENT CARE CENTERS OF MA  PC,345 MAIN ST,TEWKSBURY,MA,01876-1745
3fd6036c-9105-36f4-84ce-7ff9d103cac0,CD PRACTICE ASSOCIATES INC,234 RUSSELL ST,HADLEY,MA,01035-3534
64a427fd-12b2-3ac6-9739-c8de163e8c7a,MILFORD REGIONAL PHYSICIAN GROUP INC,129 S MAIN ST,MILFORD,MA,01757-3290
71f265e2-d613-39b5-a486-c78fe31121cd,BAYSTATE MEDICAL PRACTICES INC,85 S ST,WARE,MA,01082-1625
7827eb8c-3bd9-34d0-b517-ccddbb14b617,UMASS MEMORIAL MEDICAL GROUP  INC.,157 UNION ST,MARLBOROUGH,MA,01752-1228
66f11c81-4113-39eb-9ed3-d4def625a870,CD PRACTICE ASSOCIATES INC,170 UNIVERSITY DR,AMHERST,MA,01002-2357
c1431f56-8eaf-30a7-b5f0-95bd43ebb2ba,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,344 GREAT RD,ACTON,MA,01720-4004
1c1c5630-8873-3a41-9191-b149cd005661,HOLY FAMILY MEDICAL SPECIALTY PRACTICE PLLC,70 E ST,METHUEN,MA,01844-4597
c90d3056-be4d-39ee-9523-1dbaa24470c0,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,99 DARTMOUTH ST,MALDEN,MA,02148-5103
7ec9e63e-1ab2-342e-bbf6-dc05513d8c7d,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,41 MONTVALE AVE,STONEHAM,MA,02180-2445
557db37a-c0e8-392a-a082-eeb21958b46d,SOUTHCOAST PHYSICIANS GROUP  INC..,363 HIGHLAND AVE,FALL RIVER,MA,02720-3703
6610f0ff-9416-32f8-b128-c3fedb637305,HARMELING PHYSICAL THERAPY AND SPORTS FITNESS INC,33 UPTON DR,WILMINGTON,MA,01887-4410
050053d3-dc28-38de-a7bd-ca63b8aa31e3,MILFORD REGIONAL PHYSICIAN GROUP INC,1 LUMBER ST,HOPKINTON,MA,01748-2363
9672176f-be51-3b14-b86a-6310aa016b24,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,100 HIGHLAND ST,MILTON,MA,02186-3881
eeef6fbe-a883-3739-98f5-c8a00d96a15e,CAMBRIDGE PUBLIC HEALTH COMMISSION,300 BROADWAY,SOMERVILLE,MA,02145-2935
967f48f7-7b19-389b-bb6f-5f4bd766beaa,CIRCLE HEALTH URGENT CARE LLC,198 LITTLETON RD,WESTFORD,MA,01886-3429
d157f29a-3458-3135-8c13-90ce14ec3ead,RELIANT MEDICAL GROUP  INC,460 SOUTHBRIDGE ST,AUBURN,MA,01501-2442
86f5a86b-9cb4-3b31-9ef1-4694e3fc359e,MEDEXPRESS URGENT CARE PC MASSACHUSETTS,430 COOLEY ST,SPRINGFIELD,MA,01128-1180
015a3415-7c25-3d6e-afc5-1fe1000cbd0b,CAMBRIDGE PUBLIC HEALTH COMMISSION,5 MIDDLESEX AVE,SOMERVILLE,MA,02143
240588ee-be2f-362c-92e3-b4724a0f27a9,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,67 PARKHURST RD,CHELMSFORD,MA,01824-1518
3c402160-c590-39c1-b9a2-96bfcf3a7a7e,COMMONWEALTH RADIOLOGY ASSOCIATES  INC,1 HUTCHINSON DR,DANVERS,MA,01923-3748
c7e5f085-09bf-3431-aeea-a02f898ca4a8,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,1180 BEACON ST,BROOKLINE,MA,02446-3806
af70005a-233c-3af4-a5b1-5017a8d3be14,SOUTHCOAST PHYSICIANS GROUP  INC..,480 HAWTHORN ST,NORTH DARTMOUTH,MA,02747-3729
6ade82be-b7cc-34f6-b992-de16d4c1f9dc,SOUTHCOAST PHYSICIANS GROUP  INC..,300 A FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1280
4b637ba0-7388-3f96-8405-a11bec2ff0f8,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,93 POND ST,SHARON,MA,02067-2015
25de203e-65ec-38a3-af09-63fda1bb8ba5,SOUTHCOAST PHYSICIANS GROUP  INC..,208 MILL RD,FAIRHAVEN,MA,02719-5208
45bc0574-077f-30c7-a450-7f06151d7518,URGENT CARE MEDICAL ASSOCIATES  LLC,211 UNIVERSITY AVE,WESTWOOD,MA,02090-2333
19bff90b-d431-3ef3-9ada-dc6927356045,HOLYOKE MEDICAL CENTER INC,10 HOSPITAL DR,HOLYOKE,MA,01040-6603
94e3c32a-69b3-323e-9d98-0643b2179c3e,PROEX PHYSICAL THERAPY  LLC,3 FERRY ST F,HAVERHILL,MA,01835-7442
04842e49-944e-3779-954d-2657371330b5,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,45 FORGE HILL RD,FRANKLIN,MA,02038-3100
9b1f70d0-e48a-3bb5-8900-6580a13d5596,OUTER CAPE HEALTH SERVICES INC,3130 STATE HWY RTE 6,WELLFLEET,MA,02667-7402
6b1fd66f-0f57-3f84-8d77-4b0a929468d4,URGI CENTER MEDICAL GROUP,2 JAN SEBASTIAN DR,SANDWICH,MA,02563-2377
03309df6-cdd9-30cf-92a2-f3621d95c917,TOTAL WELLNESS CENTERS  LLC,1681 WASHINGTON ST,BRAINTREE,MA,02184-7948
725ffbb5-a9bd-38c3-a077-a5181df49b7c,NORTH SHORE PHYSICIANS GROUP INC,55 HIGHLAND AVE,SALEM,MA,01970-2100
3cba4ba0-5f38-3377-a162-d81fda610d23,KATHERINE J. ATKINSON  MD  PC,17 RESEARCH DR,AMHERST,MA,01002-2788
1c6a1789-df11-3932-8951-4ffcb869fe51,STURDY MEMORIAL ASSOCIATES  INC.,14 TAUNTON AVE,NORTON,MA,02766-2707
09997977-b00c-3b2a-b5d9-3cab9ea78175,PERFORMANCE REHABILITATION OF WESTERN NEW ENGLAND LLC,460 PROVIDENCE HWY,DEDHAM,MA,02026-6815
ebaa14cf-25b6-32ec-b5e5-10d0cfc496b2,THE GENERAL HOSPITAL CORPORATION,102 ENDICOTT ST,DANVERS,MA,01923-3623
c5eb5ad4-8db0-3548-9a4f-a4f053309534,PCP289512,140 HAVERHILL ST,ANDOVER,MA,01810-1550
c973a7f8-3367-3a49-850d-28de92af0e31,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,150 LINCOLN ST,NEEDHAM,MA,02492-2914
e66e619d-3f9c-380e-9a1e-ac2e1fd258de,THE GENERAL HOSPITAL CORPORATION,300 OCEAN AVE,REVERE,MA,02151-3675
9f3e684a-6246-3061-ac2f-c68e89b95921,SOUTH END COMMUNITY HEALTH CENTER,85 E NEWTON ST,BOSTON,MA,02118-1951
1749ca08-6bfe-32aa-8ebb-262dd2002202,PCP289740,44 KEYSTONE DR,LEOMINSTER,MA,01453-1904
970d2bb4-6018-36bd-ad5a-7c61a10e603a,WESTFIELD MEDICAL CORPORATION,115 W SILVER ST,WESTFIELD,MA,01085-3678
fa39b515-ef6d-3b4f-80cb-55d6c482aadc,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,100 DN MAIN ST,CARVER,MA,02330-1046
19aaf33a-cbd9-3048-b308-0279d3f04d31,CD PRACTICE ASSOCIATES INC,170 UNIVERSITY DR,AMHERST,MA,01002-2272
2f02c665-85f6-39ba-8cdf-430ce2e80329,HEYWOOD MEDICAL GROUP INC.,250 GREEN ST,GARDNER,MA,01440-1396
d396aeb8-6f2e-3af7-a9a3-c126704b1eba,SOUND PHYSICIANS OF MASSACHUSETTS INC,115 LINCOLN ST,FRAMINGHAM,MA,01702-6358
